#OTU ID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20	Sample_21	Sample_22	Sample_23	Sample_24	Sample_25	Sample_26	Sample_27	Sample_28	Sample_29	Sample_30	Sample_31	Sample_32	Sample_33	Sample_34	Sample_35	Sample_36	Sample_37	Sample_38	Sample_39	Sample_40	Sample_41	Sample_42	Sample_43	Sample_44	Sample_45	Sample_46	Sample_47	Sample_48	Sample_49
GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)|g__Lactobacillus.s__Lactobacillus_ruminis	0.0	2.06311e-06	0.0	0.0	0.0	9.02343e-06	0.0	0.0	3.15853e-06	0.0	0.0	0.0	0.0	3.20978e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.78988e-06	0.0	0.0	3.28177e-06	5.04852e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.40188e-07	0.0	0.0	1.22791e-06	5.14073e-07	0.0	5.42935e-07	0.0	0.0	0.0	0.0	0.0
GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)|g__Lactobacillus.s__Lactobacillus_salivarius	1.64889e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55054e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)|g__Oribacterium.s__Oribacterium_sinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14101e-07
GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)|g__Peptostreptococcaceae_noname.s__Clostridium_difficile	0.0	0.0	0.0	8.07573e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)|g__Shigella.s__Shigella_flexneri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9898e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.52368e-07	0.0	0.0	1.41852e-05	6.69097e-05	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)|g__Shigella.s__Shigella_sonnei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34194e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26416e-06	2.01412e-05	0.0	0.0	0.0
GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)|g__Streptococcus.s__Streptococcus_gordonii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37426e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0.0	0.0	0.0	0.0	2.87773e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.59378e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.30621e-07
GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)|g__Streptococcus.s__Streptococcus_parasanguinis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69943e-06	0.0	0.0	0.0	0.0	6.34737e-07	0.0	0.0	0.0	0.0	6.51523e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.80512e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.73165e-07	0.0
GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)|g__Vibrio.s__Vibrio_cholerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15915e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000177014	0.00013678	0.0	5.80724e-05	0.000331498	6.35823e-06	0.000332125	0.000146569	2.5806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30505e-06	0.0	0.0	0.0
GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)|unclassified	0.0	1.66283e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.32194e-06	0.0	0.0	9.13781e-06	0.0	0.0	0.0	0.0	6.35789e-06	1.23389e-05	3.18992e-05	0.0	0.0	2.85002e-06	0.0	0.0	0.0	2.87655e-05	3.9399e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.93164e-06	0.0	1.92248e-05	1.75346e-05	0.0	4.60213e-05	4.90739e-06	0.0	2.80421e-06	5.46625e-06	0.0	0.0	8.34554e-06	0.0
GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation|g__Citrobacter.s__Citrobacter_freundii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.23088e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation|g__Cronobacter.s__Cronobacter_sakazakii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.28781e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	4.20415e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.55161e-06	0.0	0.0	0.0	0.0	1.43382e-06	0.0	0.0	5.18941e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32202e-07	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation|g__Escherichia.s__Escherichia_coli	7.47593e-06	5.50722e-05	8.85487e-06	3.35504e-05	0.000102396	1.60353e-05	0.0	0.000175048	2.60405e-05	3.15872e-06	0.0	9.02332e-05	0.00022936	7.40485e-06	0.0	0.0	2.4614e-05	1.15206e-05	0.0	0.0	0.0	1.90553e-05	0.0	1.7411e-05	2.18666e-06	1.4383e-06	1.21447e-06	0.000381364	4.36781e-06	7.85051e-05	0.000127872	0.000167278	0.0	3.35334e-05	0.0	6.78255e-06	0.000174423	5.20753e-05	2.83636e-06	0.000179121	1.55228e-05	6.21607e-05	0.000291132	8.76286e-07	5.9171e-06	0.000109882	8.0925e-07	7.20666e-05	0.000328814
GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45408e-05	0.0	0.0	0.0	0.0	1.98244e-06	0.0	0.0	6.9563e-06	0.0	0.0	0.0	0.0	0.0	9.15459e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.58606e-06	0.0	0.0	0.0	0.0	1.02569e-07	0.0
GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation|g__Shigella.s__Shigella_flexneri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000109767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.61303e-07	0.0	0.0	2.94574e-05	0.00013801	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation|g__Shigella.s__Shigella_sonnei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02888e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39835e-06	1.34242e-05	0.0	0.0	0.0
GLYCOLYSIS-E-D:_superpathway_of_glycolysis_and_Entner-Doudoroff|g__Citrobacter.s__Citrobacter_freundii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2507e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-E-D:_superpathway_of_glycolysis_and_Entner-Doudoroff|g__Cronobacter.s__Cronobacter_sakazakii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6218e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-E-D:_superpathway_of_glycolysis_and_Entner-Doudoroff|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	6.56003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23654e-05	0.0	0.0	0.0	0.0	1.66769e-06	0.0	0.0	1.4164e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35458e-07	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-E-D:_superpathway_of_glycolysis_and_Entner-Doudoroff|g__Escherichia.s__Escherichia_coli	3.30908e-06	2.81317e-05	0.0	2.2896e-05	4.69206e-05	4.80553e-06	0.0	0.0001059	1.41835e-05	0.0	0.0	5.6084e-05	0.000107955	0.0	0.0	0.0	1.1346e-05	0.0	0.0	0.0	0.0	1.33671e-05	0.0	0.0	0.0	0.0	0.0	0.000145305	0.0	2.6522e-05	0.000106442	0.000140832	0.0	1.69311e-05	0.0	3.26693e-06	8.86846e-05	2.51456e-05	8.98675e-07	0.000132113	8.80544e-06	3.1803e-05	0.000134051	0.0	0.0	4.27002e-05	1.00468e-06	4.59172e-05	0.000240012
GLYCOLYSIS-E-D:_superpathway_of_glycolysis_and_Entner-Doudoroff|g__Klebsiella.s__Klebsiella_oxytoca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.85404e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.95738e-07	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-E-D:_superpathway_of_glycolysis_and_Entner-Doudoroff|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.62328e-05	0.0	0.0	0.0	0.0	5.50752e-06	0.0	0.0	4.92762e-06	0.0	0.0	0.0	0.0	0.0	1.35021e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.08404e-06	0.0	0.0	0.0	0.0	5.36542e-07	0.0
GLYCOLYSIS-E-D:_superpathway_of_glycolysis_and_Entner-Doudoroff|g__Shigella.s__Shigella_flexneri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.83557e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.77269e-07	0.0	0.0	1.20027e-05	5.50469e-05	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-E-D:_superpathway_of_glycolysis_and_Entner-Doudoroff|g__Shigella.s__Shigella_sonnei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50574e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45189e-06	2.28876e-05	0.0	0.0	0.0
GLYCOLYSIS-E-D:_superpathway_of_glycolysis_and_Entner-Doudoroff|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.54323e-06	0.0	0.0	1.59339e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass|g__Citrobacter.s__Citrobacter_freundii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.68467e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass|g__Cronobacter.s__Cronobacter_sakazakii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13095e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32096e-05	0.0	0.0	0.0	0.0	2.3092e-06	0.0	0.0	1.47562e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13219e-07	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass|g__Escherichia.s__Escherichia_coli	4.18716e-06	3.44486e-05	3.80551e-06	2.7639e-05	6.8251e-05	7.33537e-06	0.0	0.000147686	1.74938e-05	0.0	0.0	7.18656e-05	0.000191098	0.0	0.0	0.0	1.65618e-05	0.0	0.0	0.0	0.0	1.70908e-05	0.0	0.0	1.67158e-06	0.0	0.0	0.000194142	0.0	3.70722e-05	0.000131225	0.000174603	0.0	2.95834e-05	0.0	3.60052e-06	0.000122454	3.15336e-05	1.91556e-06	0.000179437	1.11378e-05	4.68392e-05	0.00023047	0.0	2.63297e-06	6.47317e-05	7.45903e-07	5.58823e-05	0.000302712
GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass|g__Klebsiella.s__Klebsiella_oxytoca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.32412e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.83364e-07	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.92331e-05	0.0	0.0	0.0	0.0	5.30946e-06	0.0	0.0	1.05256e-05	0.0	0.0	0.0	0.0	0.0	1.46576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.96151e-06	0.0	0.0	0.0	0.0	5.78701e-07	0.0
GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass|g__Shigella.s__Shigella_flexneri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.91876e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.81516e-07	0.0	0.0	1.46086e-05	7.22543e-05	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass|g__Shigella.s__Shigella_sonnei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.60608e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6522e-06	2.23146e-05	0.0	0.0	0.0
GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)|g__Bacteroides.s__Bacteroides_fragilis	0.0	0.0	2.85845e-06	1.45477e-05	0.0	0.0	0.0	0.0	0.0	1.52276e-05	4.46446e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56663e-06	0.0	3.41524e-06	2.22672e-05	0.0	0.0	0.0	0.0	0.0	3.8939e-05	0.0
GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)|g__Citrobacter.s__Citrobacter_freundii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.17715e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)|g__Cronobacter.s__Cronobacter_sakazakii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93023e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	9.0372e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27261e-05	0.0	0.0	0.0	0.0	2.528e-06	0.0	0.0	1.73187e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.29716e-07	0.0	2.49852e-07	0.0	0.0	0.0	0.0
GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)|g__Escherichia.s__Escherichia_coli	2.89051e-06	2.97206e-05	4.09058e-06	2.43854e-05	5.27796e-05	5.31475e-06	0.0	0.000120705	1.27043e-05	0.0	0.0	5.77771e-05	0.000151303	0.0	0.0	0.0	1.25382e-05	0.0	0.0	0.0	0.0	1.47752e-05	0.0	0.0	1.38988e-06	0.0	0.0	0.000153083	0.0	2.93408e-05	0.000108315	0.000154837	0.0	2.22425e-05	0.0	3.00098e-06	9.75771e-05	2.51769e-05	1.42612e-06	0.000139791	8.74671e-06	3.52071e-05	0.00017726	0.0	2.07967e-06	5.28791e-05	9.93292e-07	5.02428e-05	0.000266424
GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)|g__Haemophilus.s__Haemophilus_influenzae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.18259e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)|g__Haemophilus.s__Haemophilus_parainfluenzae	2.9412e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1358e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6926e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.17966e-06	0.0	0.0	0.0	3.391e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)|g__Klebsiella.s__Klebsiella_oxytoca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.74933e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.92127e-07	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.63534e-05	0.0	0.0	0.0	0.0	4.96475e-06	0.0	0.0	8.48894e-06	0.0	0.0	0.0	0.0	0.0	1.21433e-05	0.0	2.96831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9647e-06	0.0	0.0	0.0	0.0	4.67405e-07	0.0
GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)|g__Shigella.s__Shigella_flexneri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.48174e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06364e-06	0.0	0.0	1.3338e-05	7.36952e-05	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)|g__Shigella.s__Shigella_sonnei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53238e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77621e-06	2.29219e-05	0.0	0.0	0.0
GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)|g__Streptococcus.s__Streptococcus_gordonii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.17865e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
